0,7：30准时醒 翻来滚去睡不着 哎呀[泪]此时嫉妒?慕那些自然醒接回笼觉的人@飞的三色堇 @linda牛 @追着耗子的猫
0,完B，我也没带伞[汗] //@隆哥在路上:「完B没带伞」逗死我了 //@LauMiu:噗~笑喷 哈哈哈哈 //@依小然J: 没带伞[汗] //@这儿是不让说: 完B，没带伞 //@我是大乖小黄齐齐控的童颜笑蜀黍: [衰] 大哥！我没带雨伞！你来的时候说一声儿啊~ //@独狼-坚持我的选择: 我没带雨具
1,谢谢侯老师给我们的帮助和鼓励[呵呵][呵呵][呵呵]//@劲松侯老师:恭喜！[围观][鼓掌]
1,尽享粗茶淡饭，终归诗酒田园。 //@顶好视觉: [给力][威武] //@旅游信徒万一伟:＂三千年读史，不外功名利禄；九万里悟道，终归诗酒田园。＂[威武][鼓掌]
0,"中午不睡,下午崩溃,崩溃中…[泪]"
0,话说这表格一直是我滴心痛。。。某妞一直在下限啊有木有。。。[泪]但是现在，我放下啦!每朵花都是不同的，每个妞也是不同的[馋嘴] //@FancyWatch: @FM915闫言i音乐   @新浪教育   @angelnewlife1101   @小奥妈寒石   @周韦彤Cica   @画眉   @流浪de小公主   @?商晨??萍   @张嘉佳   @帮得婷
1,"回复@靠谱吃货:广告做得多,说句话都有广告的嫌疑了。呵呵,越描越黑。 //@靠谱吃货:逸香雅居餐厅，主营精品北京家常菜和精致手工饺子，西四北大街80号，这是他微博上写的信息，我没去过，只是看到他粉我了想起了亲情营销这事，绝非广告，特此声明[哈哈] //@餐饮咨询杨铁锋:哪个店?找时间去体验一下。"
0,@Miss晓? 看的我想哭了[泪]//@Viola_puppy: 哈哈哈[握手]你的字比我好看多了
0,[怒] //@乖囡欢欢:[怒] //@上海徐荣律师:愤怒
1,这还什么年代？ //@洪晃ilook: [哈哈][哈哈][哈哈][哈哈]
0,回复@PetiteDan:当然！不过收到要到年后了吧 //@PetiteDan:喜欢这个设计的感觉！！！漂！~~有木有快递我ROOM呢[抓狂] //@郭小熠:推荐花房梦旅~~~~~~
1,我的男神，我的牵挂[爱你] @不才在下本上神
0,太喜欢右边的那句简介了：＂倒数。。。＂不是反话，真的点赞。我的这篇文章肯定不如你这句简介有趣。 //@床上的Alice:什么乱七八糟的 浑身难受 浑身难受[抓狂]
1,@绿袖子-X 生日大快乐……年轻无极限，继续卖萌，在新的世纪里能与翔哥哥双宿双飞[爱你][爱你][爱你][爱你][爱你]等我安排好个人演唱会，定邀请翔哥哥与你相会，就在七夕鹊桥……[兔子][兔子][嘻嘻][嘻嘻][嘻嘻]@巧灵Mickey_ryeong
1,【欣爱下雨天】下雨了，真好，会有清新空气啦。。[太开心]可是。若一直这样，最近几天要怎么拍照呢[思考]或许雨天拍照也别有一番风味吧。还挺期待。。[兔子]@水褶湄 @绿竹小筑 @more777
1,最新消息：最快4月，每天大陆游客个人游人数上限将由3000人增至4000人[威武]拟新增15个个人游城市，哈尔滨、大连、贵阳、烟台、无锡、常州、南昌、徐州、佛山等。目前大陆客入境台湾最多只能停留15天，将考虑放宽到一个月[鼓掌]夜市，我来了>>>http://t.cn/8FPLFfG
1,//@去哪儿无线: [可爱]国际睡眠日 一个好觉到第二日//@由小鱼: 归归，这个想法好，找个高级酒店泡个澡，好好睡一觉//@方方小囡: 高级酒店[花心]
1,?了半年有多了，??不算多人。//@爱追云的小孩:开?分铺？同超人楼下果间相比，边间铺轮候的人多?？[可爱]
0,@我爱潜水俱乐部 [衰]//@波波阿三头: @炎尾阿狸 @吴? @高祯祥
0,“我没有办法。你一言，我一语，说得我心中闹得慌，似乎只有结婚才能心静。”[泪]再过一个月，这“你一言我一语”又要集中爆发了吧……
1,找亮点[哈哈]@CherryChrissy @安生_sweet ，少了好姐妹@崔立831 真遗憾
0,是不是兄弟就看这一回了，我把老酸奶喝了，你把果冻吃了[抓狂]
0,回复@董克平:我让他在请您一次@蓝色药_玩 你说呢 //@董克平:回复@三摩地帮主:什么时候？你做得了主么？那是人家张伟的地盘。 //@董克平:有事没去成，错过了和大家一起欢乐的机会。[泪]
0,回复@伍餐肉: 谢谢你在美食＂丛＂中对热干面的怀念[花心]阿姨和牡丹也想念你呢！//@伍餐肉:辣椒油绝对是亮点！好怀念！[泪] @好书吧-老板的娘
0,北京金隅要输[衰]
1,让生命孤独地怒放 @汪峰 是最爱的男歌手！谢谢@甲小六儿 [鼓掌]
1,方家胡同猜火车的丰盛晚餐。和@一大碗热干面 度过了非常愉快的时光，下回咱们两瓶红酒喝起，哈哈[爱你]
0,五一三天假期得了两张超速罚单，6分400元。。。G7路况好，可不要贪快哦[衰]
0,想起一句大俗话：中国人民是世界上最好的人民。 //@鹦鹉史航:暴官义民。 //@红料:真好~[泪]//@航海的波: //@一微米阳光001://@蒋方舟://@封新城: //@何兵:中国的另一面。
0,[晕] 不带这样的好不好??? //@江畔killer:这人好邪恶啊。有木有1！！
0,[泪]最近为了租房子，涨房租......等等一些事。闹心！刚刚给妈妈打电话，妈妈说：“......要你自己去闯世界。”听到这，故作坚强说“没事，我可以！不用担心。”眼泪一直在眼里打转转，赶快和妈妈说再见，把电话挂掉。怕妈妈听的会担心。痛快哭一场后，自己既然选择了，那就只能坚强。
0,早安中国！好不容易休息睡个懒觉却发现睡不着了准时起来了[泪]
0,[抓狂]买口罩去
0,[泪][泪][泪] @有意思啥意思没意思够意思  @sharondong2012
0,在这样的日子真不愿意听到这个消息[泪]我更愿意幻想它落在某个岛上、不久会被发现[思考]中方“海巡01”轮基本确认接收到MH370客机黑匣子信号@新民晚报 特派记者刚刚通过海事卫星电话报告南印度洋搜寻的“海巡01”轮基本确认接收到MH370客机黑匣子信号，无辜的乘客机组人员，安息！154名中国同胞安息。
1,天儿的下午茶时间吗？[爱你][爱你]还有美女相陪啊！
1,从芬兰的赫尔辛基驱车3个小时来到黑诺拉郊区的小木屋，期待了很久的特别体验要开始喽[可爱]这位近80岁的芬兰人原来在赫尔辛基市政府工作，退休后在这里修生养性，时尚的打扮和开朗的性格，一见面感觉很亲切
1,@北京文艺广播 过生日，作为快乐家庭的一份子，我会努力为老前辈@罗兵 捧好哏[鼓掌][鼓掌]欢迎大家收听，一同乐呵
0,[泪] //@MagicMirror婧:对象牙消费说决不！！[可怜]
0,及时行乐。 //@LuLu_elyn:看来要即使行乐啊！@元小姐 @潘善忖 @毛洁华 //@Happy张江:[衰]//@来去之间: [衰] //@王肇辉:很遗憾的告知大家，开复被诊断出癌症。目前正在遵医嘱接受治疗。谢谢大家的关心。
1,回复@Lisa莎莎222:争你们个人的自由，便是为国家争自由，当年胡适说，今日我在做。[哈哈] //@Lisa莎莎222:这微博写得很有意思，正如我现在坐在家靠窗的沙发上饭后端着杯咖啡读你文字突然有种飞上头顶上的雀跃感觉[嘻嘻]
0,额！很对……[晕]
0,#手机拍照#又是下班高峰下雨，几个意思？[汗][泪][哼][左哼哼]
1,回复@贡贡love:你是飞鱼人吗[爱你] //@贡贡love:叭叭叭
1,嗲阿[爱你]
0,[爱心传递]//@海合龙祥:跪谢：?父庄则栋，全家生活仅靠少年宫退休金。佐佐木敦子加入中国籍后，变成全职家庭妇女，无任何收入和生活保障。?父清醒时提到，希望拍卖自己书法作品，换取敦子生活保障。恳请各位善长仁翁，用我们仅存的良心去默默地帮助他们！我在这里给你们鞠躬跪谢了！[泪]@李恒建 @行
1,#大吃大话#看了很多美食节目，发现主持人最爱说的话是：哇，真的很好吃！这句几乎天南地北统一使用，大伙还能再找出几句不？编最先想到“入口即化”[哈哈][哈哈]
0,又到一年一度周贱贱臭屁季了！[抓狂]
0,老姐带孩子去了，也买了！[挤眼] //@夏宫的刘阳:回复@亭落无声:英法联军一把火就把我们单位的伙食给烧成这样了！[泪] //@亭落无声:四爷哭了！原来的中直机关的伙食差成这样！@夏宫的刘阳
1,#忧伤?脸猫耷拉# [哈哈] 详情:http://t.cn/zjlNQ4z
1,[给力] //@朱晓剑:[哈哈]晚饭时间啦//@侯泰而: [赞]
1,?????????????? ??????????????? ???????????????????????????????????????????? ??????????????????????????????[嘻嘻][给力]
0,"#行摄的灵魂#昨天下午，我以为我走完了Jarash的罗马废墟，跟掌柜Ismeal聊天才知道，我只走了不到三分之一：现在的Jarash,没有罗马古城大――当时罗马古城有超过15000人口，现在的大Jarash,也差不多这样的人口…[抓狂]#重返战地#中东之旅约旦Jarash 我在:http://t.cn/8sbCGzy"
1,姥爷我们错了 //@朱丽filw帆:[鼓掌][给力]//@关山明月happy: 哈哈～ 全程守候！@AA逍遥BB @974小骆 @为帆疯狂 @朱丽filw帆 //@杨帆粉丝团: 哈哈~ 这个造型不错哦～ 大家记得关注哦～ 加油加油！ 帆哥加油！！！
1,我是绿色的小青蛙！呱呱~我是远看很瘦的小青蛙~呱呱呱~~[嘻嘻]
0,这几天微博都在说＂切糕＂到底什么意思噢？[衰]
0,怎么还是半只呢[怒]
0,//@冷笑话精选：这样的音乐盛典一去不再复返了。。。[泪]
0,[鼓掌][花心] //@曼丽在旅途:我也想找！正需要搬家呢??[抓狂] // @饭饭呢 ：转发微博。
1,??非常喜欢！ //@官也街澳门火锅:迷人水母[爱你]
0,"想吃番茄草虾和干炸鸡翅[馋嘴],可是我周日不上班[泪]  //@天下无敌的king：报社不过啦？晚上是给客人吃的吧[晕] 比较关心下周一还有肉么…"
0,找你妹！！！强迫症+急性子 千万慎入...老子已经毛咯...[抓狂][抓狂][抓狂][抓狂][抓狂][怒][怒][怒][怒][怒]
0,每个月都要有这么一天 赶死了[抓狂]
0,几天下来都没事，回京了，受伤了[衰] 我在:http://t.cn/zT09vef
0,回复@刘春:春锅，冤冤相报何时了啊？如果我一咬牙一跺脚冲动的嫁给二狗后，咱仨就真的成了新媒体下诞生新组合#狗男女#喽[泪]三思啊！后果不堪设想... //@刘春:嫁给@孔二狗 ！！！ //@王兵的围脖: 早日嫁出去！！！[哈哈]
0,"//@物质魔女: //@梦晨伤: [泪]如果只从一角着起来,耿福林就不会死"
0,近日??的朋友都陆陆续续?有iPhone5，我只好等一年後??降低才有??。[抓狂][抓狂][泪][泪]
0,[泪] [泪] [泪] 神邸一样的北海道
1,受不鸟这种肥喵~喜欢[爱你][太开心] //@李小白不想做人类:@我是哈将 @蝴蝶求刷虎叔副本 @嘿哈吼 @迎风流泪王小姐 [可怜]乖的啊！！！！！！！！！//@Olivia加油变成白富美: @娌悄悄 @李小白不想做人类 [熊猫][熊猫]
1,回复@lanlanbenbenz:哈！金叹是个特例，有时样子很迷人，有时很招打！他的头发向上向下2个人啊！ //@lanlanbenbenz:那天我闺蜜还说～看完金叹～再想想自己的老公和儿子～回到现实～[嘻嘻]
0,//@导演高晓舰:千里迢迢运到美国的东西竟然比国内便宜得多，难道我们真是”人傻钱多”？拿着拼老命赚的大白菜的工资，装逼消费着奢侈品般的价格，打肿脸充胖子爱做冤大头的?丝国人，抢劫集团不坑你坑谁！[抓狂][怒]
0,?怎??人?“奴才相”了[晕] //@新罗居士: [晕][晕][晕]
1,说真滴！人妖这长相有木有让你羡慕嫉妒恨啊！[嘻嘻] //@妈妈姓夏:人妖虽然表面光鲜靓丽，但其实生活却十分清苦，社会地位低，得不到应有的理解与尊重。你们怎么看？@EVA巍@yoland雁 @羽小觞 @爱诗哥 @念咒人@杨枫
0,回复@水上书:[嘻嘻]那也很不错了，目前都绝版了！ //@水上书:上个世纪90年代，曾经有一套《人间喜剧》摆在我眼前，可我那校服口袋里却没有足够的零花钱[泪]不过好在若干年后买了15卷本《傅雷译文集》。
0,#海南美景# 【海南文昌远离雾霾 享受暖阳】近日，北方部分地区持续出现大范围严重雾霾天气，而海南持续阳光明媚空气清新，吸引大批“候鸟一族”和旅游者前来呼吸新鲜空气。主页君看到那在椰林里吊床上的人羡慕到爆啊！！要是可以在吊床上抱着电脑办公该多么幸福啊！[泪]你觉得呢？http://t.cn/8kMmr91
1,回复 @Ms茜茜:欢迎光临[鼓掌][鼓掌] //@Ms茜茜:写的很舒服，想去一试
1,"【朵弥手部护理套装】包装很nice[爱你]包括：香水百合手部祛角质凝露+沁香玫瑰护手霜+浪漫樱花护手霜+玫瑰嫩白滋润手膜[心]全部天然植物精粹,多种精华,各种花香.味道灰常好闻[嘻嘻]即便你再懒得护手也会按步骤做起来,等我多用几次再给大家分享实际效果[害羞]@朵弥官方微博"
0,老潘头这车开的，直接把我晃迷糊了，晕车中。。。[晕][晕][晕][晕][晕][晕]
1,诶，小年民俗活动就今天一天哦亲……下午来吧！[嘻嘻]已经不下雪了，但开车还是要注意哦。 //@飞猪猪猪:亲，活动到哪一天呀？看着眼馋，很想去呢~[蛇年快乐]
1,听到喝酒俺就兴奋1！//@王杂杂: 那必须有，没机会找机会喝[哈哈][哈哈][哈哈] //@张涌V博:回复@王杂杂:正好下周末比赛结束，从今开始论输赢。有机会喝了[哈哈] //@王杂杂:昨儿我实在熬不住了[哈哈]西班牙没啥悬念，今天我必须支持意大利[哈哈] //@张涌V博:7：30就睡了，伴着雨声，那叫一个舒服
1,回复@猫娘天衣坊:哈哈，我惋惜隔壁小超市的奶酪！ //@猫娘天衣坊:想到那些没有吃完的食物和啤酒，还默默的感到心痛，我只喝掉一盒奶。。[爱你]
0,[抓狂]不准胡说！
0,耶鲁当为其骄傲。[泪]
0,但我不想升级IOS7啊[泪]
1,[鼓掌][鼓掌] //@NNTV小房:还有长沙的朋友……歪而抗母
0,都热死了，还清凉？[怒]
1,家中的小小日本威士忌收藏系列 [哈哈]
0,回复@无忌的泡菜:哪里像啦，哪里像啦[抓狂]//@无忌的泡菜:张杰，你好。。。
0,//@逸棠: //@孔智勇-:李天一第五人出获？！见证奇迹开始了！[怒骂]//@染香姐姐://@田京波: 李天一翻案成功！刚刚得到的消息，三里屯「Rivuai160」酒吧的老板被警方带走，警方开始对酒吧进行卖淫调查，李天一等五人有望立即由被告变为证人，最快周末出狱！（转）
0,[花心][花心][花心]肘子等着你！ //@桂大肉丸子:我要吃大肘子！[泪] //@陈丢丢CiCi:@对玫瑰负责 @苏非寒 改天去吧去吧。[馋嘴]
1,"#早安西江#即使遇到不顺的事,也要学着微笑。任何情况下,都有值得微笑的地方。亲们,早安!中秋节第二天了,可以和家人或者朋友好好的玩三天了,是不是感觉很幸福?[嘻嘻]"
1,被你们暴露行踪了[嘻嘻] //@喂妖:我靠！一看就是宜家!@juju723
0,上海Zara打折季，逛的好捉急！各种没号！小号上海销路太好吧[哼] NND还不给电话查号，看下电脑会死人呀[泪] 我在:http://t.cn/zHFvhNo
1,台湾正宗芭蕉。。。[嘻嘻]好粗啊
1,//@淘宝拍卖会: #全民疯抢，1元疯拍# 双12的欧洲奢华游拍卖还剩4天就要开拍了，大家赶紧收藏好心动的路线，到时候下手就是要快！准！狠！[哈哈] 现在还有免费的奢华欧洲体验游名额1名送出哦，谁会是最终的幸运儿呢？说出你想去的路线，转发+评论，别忘了 @3个以上的好友哦！http://t.cn/SGTFXu
0,偶遇，启蒙现代舞老师，还是得保留这些年心底得真谛！是撕开还是不撕开，有成了个迷，@遇见郭勇滨 你懂得！[泪]
0,好好看拍的。。[赞] //@纽约的风:这会儿雨过天晴！！！ //@moreme: 在雨中赶早高峰，到了单位以后，雨停了，天晴了，但是和你木有关系了[抓狂]
0,@我是歌手 到最后还是暴了个大冷门[晕]好冷啊
0,如果微博推出付费过滤垃圾广告和刷屏功能，我必定订阅！[怒]
0,哦 那算了 我还是清淡一些吧 //@大明_朱皓:我和一帮广州朋友正在吃第二场 ，[晕] //@春晖-来去吉祥:路上呢 饿了 一起宵夜吗  //@大明_朱皓:到酒店没有？   //@春晖-来去吉祥:没有惹我 哈哈 本来看着别扭 后来觉得好玩了   //@大明_朱皓:把哥哥惹了？真TM不开眼
1,23weeks 嘿嘿  带着娃娃过六一 。都说我穿衣素 今天必须红一红[哈哈]
1,啥叫青春[兔子][哈哈] //@杨蛋蛋丹: @依兰Elan  //@夹子JIAZI:额??这是要干吗！！！亮瞎我们的狗眼嘛！！！//@杨蛋蛋丹: @夹子JIAZI 你看老朱这张是不是像莫文蔚[哈哈]
0,幸亏英语听力不考印度音……听的我头都大了！[抓狂]
0,//@丢丢丢小豆:[衰]17号感染，18号死亡，20号公布，人感染.....
1,[哈哈][哈哈][哈哈] //@秦庆瑞:[哈哈][哈哈][哈哈]
0,#洋早点##一起来做中国好早餐#满心欢喜以为这周少一天，却是躲得过初一?不过十五![泪]猫宁，化悲痛为食欲吧![打哈气]这个汉堡，一个大面包配了2只鸡腿肉做成的鸡排，洋洋风卷云残![汗]
1,回复@丶去年买了个表丨超耐磨:在哪志愿啊？如果是VIP领酒区的就好啦  嘿嘿，你懂的[哈哈] //@丶去年买了个表丨超耐磨:我是志愿者
1,上海夜晚依然白云飘飘，这叫一个XX年不遇的晴朗呀[哈哈]该怎么去享受这天气哟 我在:http://t.cn/zWKlXw9
0,[衰]这么严重啊
0,每到上火就走智齿，多年前拔了一颗，结果之后上火就走另外一颗智齿[泪]，门牙边的一颗牙越长越歪，刷牙总出血，想戴牙套怕拔牙怕疼，最怕看牙了，国内为何不推广全麻看牙，不光是对儿童，像我这种吱哇乱叫的大人也应该全麻，省得招大夫烦[泪]
0,//@栗子莉子:俺也好想要个爱疯5[抓狂][抓狂]
0,体检报告出来了，长长一页A4纸写满身体各种各样毛病，还好本人最担心的毛病控制得不错。但未来要注意滴事情太多了，尤其是饮食，血脂高，体重高，NND，这人瘦下来咋这么难涅？@行摄红米粒 全怨你，以后姐要吃清淡滴，姐要瘦[泪]，最BS某人竟然体重不够，要增肥@小歆--陷阱 真想把你一脚从我对面踢飞。
0,真的假的？呜呜呜呜 //@田炜华:下点雨就这样。[衰] //@崔林观点: 转发微博
1,[哈哈]好吧！这个造型我喜欢！@啸雷
0,专家建议每次只吃1/4块月饼，并细嚼慢咽[衰]
0,还被4只狗围追堵截[泪][泪]@化外狂封 //@张晓蕊rry2: 对，我们跑到印度洋的西海岸，看日出。。。//@茉莉香片1982: 我对高尔的第一印象也是，好像鼓浪屿啊，但是比鼓浪屿清净多了。当时@张晓蕊rry2 还鄙视我[偷笑]
0,我和他还是有本质区别的[汗]我只是市井P民，也因此只敢偶尔奢侈喝口儿西凤，而不至色犯命劫王熙凤。[泪]
0,这么说来，我算是农村人……//@何峰的峰: 妈妈，你没告诉我回家有饭吃??[泪]//@远望_祝康: 培养新项目亦是如此
0,我饿死了!!!!!!!!!![泪][可怜]为什么现在越来越容易感到饿啊[疑问][抓狂][抓狂][抓狂]
0,右一太绝了！ 一语道破玄机！实在佩服[赞]//@雨浓孟越Brenda: [晕] //@银杏叶胶囊:[赞]//@贺江兵: //@朗润园刘芊:解决的方法就在下半截――孔方
0,高调作势，低调做人[晕]才是现代趋势下的商业@老丿:作为吃货，不吃麦当劳以外的任何连锁餐厅应该是基本节操吧！//@法租界MARIO:想连锁的 想上市的 到处圈钱的 都是动机不良的~
0,已经凌晨了，一夜没睡，我真是没用呀[泪][泪]
1,回复@新浪福建:祝朋友们新年快乐！幸福平安！一切尽在其中，你懂的！[哈哈][哈哈][哈哈][哈哈][哈哈] //@新浪福建:借来用用！ //@TIM生命?客:#新年祝福#福建地名版祝词[围观][礼物][礼物]@新浪福建 @新浪厦门
0,晚上七点的飞机。延误到了十点。zhanzhan都走了没人了。桑心！[泪]
0,今天真是！特别！ 的！冷！！啊啊啊啊！！！[泪][泪]
0,无语[鄙视] //@培培兔斯特洛夫斯基:// @薛呛呛 :二次强奸 这是犯罪 //  @寻找程旭媛  : //  @仰慕酷姐姐  : 现在的记者啊，为了弄条新闻，啥事都能干//  @张泉灵  : 底线啊底线。[泪]
0,#图钉随手拍#昨晚都被蚊子咬了！这蚊子是要逆生长了吧？[抓狂]在网上抓俩方子，回头挨个试试看有木有用。下载图钉客户端：http://t.cn/hq8njH
0,梦想腐烂了已不会有灼伤感！ //@空中的云世界:我多么希望明天有太阳，灼烧我那腐烂的梦想//@微相册:青春是一场无知的奔忙，总会留下颠沛流离的伤，我多么希望明天有太阳，灼烧我那腐烂的梦想。[泪]
1,很好… //@经纪人晓光:德格业兄弟！这个真好听！谁唱的?@主持人晓风 @王小嘻 @爱克尔-贡秋卓玛 @音乐人陈荣乐 @音乐人温? @李继宏出品人 //@歌手德格叶: 好听 //@苏姬尼玛晓鱼儿: @歌手德格叶 @戴青塔娜这个真的好听! //@一个嫫热: 此曲只应天上有[话筒] //@藏武才: 好听[鼓掌]@-巴音-
1,"[思考] #余仁生花旗参茶包# 还是 #东方红桂圆肉# 好呢？抑或 东方红鲍汁冬菇 更好呢[抱抱] ？即日起至8月31日，凡於 @香港荃??? 场内任何商户累积消费满HK$2,500，即可选择其中一样自己喜欢的礼品带回家。小编就很想换冬菇 [阴险] ，你呢？！"
1,在昆明吃过桥米线和汽锅鸡 我在这里：http://t.cn/zW4V7wJ [嘻嘻]
0,他们说我脸瘦了显刁，今早上起来发现自己长的越来越慈祥了！[泪][泪]
1,我在漳州万达，祝我们开业大吉吧。[哈哈][鼓掌][太开心]
1,哇咔咔[嘻嘻]//@林志炫TerryLin:#林志炫世界巡演##林志炫1207深圳站# 感?mei??的辛苦的幕後工作人?[给力][威武][鼓掌][鼓掌][音乐][话筒][电影][照相机]
0,//@微博搜索:→_→//@李开复:不！是！我！[泪] //@雾江?远: 你说这是李开复我一万个信。
1,FCC高球会活动正如火如荼进行中！4月比赛拭目以待！@楔子笋_JACKY 即将在@FCC高球会 开课[鼓掌][鼓掌]????
0,XD...... //@爷们儿的爷们儿:擦，也就我们学拼音的看的懂了 [哈哈]//@子归1919: 汗。。。。居然一下就看懂了。。。俺这口语是有多差。。。[衰]
1,【张钧甯加盟#痞子英雄二#】[话筒]有“台湾第一气质美女”之称的@张钧甯 ，日前已进入@电影痞子英雄 剧组，开始节奏紧密的拍摄！不知道她此次在电影里的角色还是不是那个清秀聪慧、冷静理性的“蓝鉴识官”呢？一起期待吧！[鼓掌]@张钧甯内地后援会 @张钧甯吧
1,感谢黎兄捧场，祝大会成功，期待新一年！ //@黎万强:这是小米网部门9号的服务年会[嘻嘻]我请现场客服和售后一线同事吃@黄太吉传统美食 煎饼。2014年是我们的服务年，我们会再接再厉，开放地向所有优秀品牌学习，学习如何用心把服务做得更人性，如何把服务做得有创意，如何不一样。
1,喜欢麻辣料理的看过来，感谢@人在江湖的东哥 的猛烈招呼。。[哈哈][哈哈]@JACK帮主 @CHEFGARY
1,[围观] //@佘晓玲:[哈哈]刘谦跳出来了 //@刘谦:桌底下哪有中?的柱子啦！
0,[泪]又瘦了，172cm个子才104斤！
0,第一耶//@凌米米-: 芸姐 旺我吧????//@禁止搜索此人围脖: 又让我想起有个杀千刀的算命先生说我旺别人不旺自己[怒]//@凌米米-:哈哈。摩羯座飘过
1,哥们，你不要开着我的车乱跑，撞了就算了啊，原谅你[哈哈]//@哇啦哇啦喔哇啦哇: @谢瀚Henry [挖鼻屎][挖鼻屎][挖鼻屎]
1,就说你减肥吧哈哈哈 //@纪敏佳:好吃噢，不错的四川味道。[鼓掌][鼓掌][鼓掌]
0,[泪]  关注的我的都是些什么类型的家伙哇。我一说哀怨的，利马有人嘘寒问暖，立刻有人围观看热闹。说点儿正经的吧，无人问津了。[可怜] 我这脆弱的心灵啊～
0,也有小伙伴说这不是送奖模式，是土豪模式[晕]
0,雾霾一片的北京[衰][抓狂]几天前   雪中京都蓝天白云朵朵啊[雪人][雪]是什么毁了北京的蓝天[委屈][泪]
1,"#梦想旅行家#卡兰巴卡 在Restaurant Taberna""Panellinio"" 镇中心一家人头攒动,布置有品的热闹餐厅里,吃了炖土豆牛肉和牛肉丸,哈哈吃肉的感觉真好[馋嘴][爱你] @倩儿在秋天@赖皮熊的树@伞兵啦@XMAN_宗介"
0,米米总是馋我，年三十结账的孩纸很受伤[泪][泪][泪]
1,71，你终于红了//@nola不啦：回覆@超-声波:[嘻嘻] 让您费心啦。 //@超-声波:关键部位过于朦胧，太费眼睛，不看了。 //@nola不啦:不抱怨。不挣扎。不妥协。
